departure_airport,arrival_airport,flight_duration,start_datetime
9,2,540,2024-2-28T22:59:00
9,3,620,2024-6-29T11:18:00
9,4,450,2024-3-14T0:26:00
9,5,910,2024-12-11T11:29:00
9,6,810,2024-8-11T15:58:00
9,7,340,2024-6-25T20:3:00
9,8,420,2024-5-13T23:25:00
9,10,320,2024-6-6T1:30:00
10,1,220,2024-2-3T23:6:00
10,2,170,2024-6-5T19:18:00
10,3,410,2024-2-25T23:25:00
10,4,810,2024-6-8T6:1:00
10,5,280,2024-12-5T18:46:00
10,6,680,2024-10-24T4:42:00
10,7,680,2024-10-17T7:10:00
10,8,680,2024-10-11T1:45:00
10,9,320,2024-7-28T20:28:00
1,2,300,2024-4-28T9:31:00
1,3,420,2024-3-10T9:26:00
1,4,140,2024-12-25T20:58:00
1,5,620,2024-8-18T5:56:00
1,6,280,2024-2-18T19:7:00
1,7,190,2024-7-10T20:47:00
1,8,320,2024-2-21T10:57:00
1,9,470,2024-8-17T1:34:00
1,10,220,2024-6-29T4:7:00
2,1,300,2024-2-2T8:32:00
2,3,280,2024-8-22T15:5:00
2,4,340,2024-2-6T4:18:00
2,5,710,2024-6-22T4:45:00
2,6,290,2024-12-3T1:28:00
2,7,820,2024-10-22T19:15:00
2,8,350,2024-10-16T19:26:00
2,9,540,2024-5-17T22:9:00
2,10,170,2024-7-26T4:24:00
3,1,420,2024-6-12T0:10:00
3,2,280,2024-2-17T11:55:00
3,4,720,2024-3-15T13:32:00
3,5,280,2024-10-14T6:50:00
3,6,690,2024-12-17T9:10:00
3,7,530,2024-5-20T9:24:00
3,8,510,2024-8-6T8:39:00
3,9,620,2024-2-25T21:52:00
3,10,410,2024-12-3T15:18:00
4,1,140,2024-7-19T18:18:00
4,2,340,2024-5-26T17:20:00
4,3,720,2024-1-16T22:49:00
4,5,320,2024-7-23T9:28:00
4,6,640,2024-6-8T9:9:00
4,7,830,2024-11-29T19:6:00
4,8,290,2024-6-2T6:3:00
4,9,450,2024-9-4T1:38:00
4,10,810,2024-4-15T12:55:00
5,1,620,2024-7-30T10:14:00
5,2,710,2024-8-24T16:23:00
5,3,280,2024-6-17T9:19:00
5,4,320,2024-8-6T3:8:00
5,6,470,2024-9-18T11:33:00
5,7,350,2024-4-27T3:11:00
5,8,280,2024-12-14T20:38:00
5,9,910,2024-8-30T16:10:00
5,10,280,2024-12-16T10:40:00
6,1,280,2024-1-27T15:44:00
6,2,290,2024-4-23T8:25:00
6,3,690,2024-9-13T8:19:00
6,4,640,2024-6-5T21:53:00
6,5,470,2024-12-30T2:31:00
6,7,150,2024-9-14T23:17:00
6,8,350,2024-3-6T17:10:00
6,9,810,2024-7-2T4:26:00
6,10,680,2024-2-10T6:45:00
7,1,190,2024-11-7T8:15:00
7,2,820,2024-2-18T2:15:00
7,3,530,2024-4-14T11:4:00
7,4,830,2024-9-1T4:40:00
7,5,350,2024-1-8T1:38:00
7,6,150,2024-4-15T12:39:00
7,8,540,2024-1-22T2:41:00
7,9,340,2024-7-2T9:7:00
7,10,680,2024-6-7T16:48:00
8,1,320,2024-3-21T5:2:00
8,2,350,2024-8-29T7:25:00
8,3,510,2024-12-22T11:21:00
8,4,290,2024-5-13T19:36:00
8,5,280,2024-5-28T13:19:00
8,6,350,2024-10-15T9:3:00
8,7,540,2024-8-16T3:46:00
8,9,420,2024-11-5T13:6:00
8,10,680,2024-1-23T0:52:00
9,1,470,2024-9-2T21:29:00
9,2,540,2024-6-3T5:47:00
9,3,620,2024-5-18T16:37:00
9,4,450,2024-12-11T13:57:00
9,5,910,2024-11-16T2:43:00
9,6,810,2024-4-26T21:41:00
9,7,340,2024-5-11T5:48:00
9,8,420,2024-3-11T17:12:00
9,10,320,2024-4-12T17:42:00
10,1,220,2024-11-30T22:38:00
10,2,170,2024-7-13T19:55:00
10,3,410,2024-12-16T19:40:00
10,4,810,2024-5-29T7:57:00
10,5,280,2024-5-5T8:19:00
10,6,680,2024-6-12T17:23:00
10,7,680,2024-1-10T13:12:00
10,8,680,2024-4-19T15:9:00
10,9,320,2024-11-5T10:16:00
1,2,300,2024-11-30T2:3:00
1,3,420,2024-5-10T12:41:00
1,4,140,2024-12-12T22:50:00
1,5,620,2024-7-5T15:38:00
1,6,280,2024-6-18T21:28:00
1,7,190,2024-11-3T4:35:00
1,8,320,2024-1-27T21:51:00
1,9,470,2024-8-10T20:46:00
1,10,220,2024-6-12T7:10:00
2,1,300,2024-12-15T7:21:00
2,3,280,2024-8-12T18:49:00
2,4,340,2024-11-6T21:16:00
2,5,710,2024-9-19T13:48:00
2,6,290,2024-9-10T6:11:00
2,7,820,2024-1-7T18:22:00
2,8,350,2024-8-18T6:19:00
2,9,540,2024-6-17T18:48:00
2,10,170,2024-11-11T5:51:00
3,1,420,2024-2-22T8:51:00
3,2,280,2024-9-4T2:17:00
3,4,720,2024-5-8T20:3:00
3,5,280,2024-3-13T5:22:00
3,6,690,2024-3-17T6:39:00
3,7,530,2024-6-28T2:6:00
3,8,510,2024-12-24T16:2:00
3,9,620,2024-4-4T12:14:00
3,10,410,2024-8-22T9:52:00
4,1,140,2024-11-20T3:49:00
4,2,340,2024-7-22T0:48:00
4,3,720,2024-4-16T21:21:00
4,5,320,2024-8-6T4:57:00
4,6,640,2024-8-18T15:14:00
4,7,830,2024-3-16T23:35:00
4,8,290,2024-1-25T6:8:00
4,9,450,2024-5-20T17:9:00
4,10,810,2024-12-22T14:43:00
5,1,620,2024-4-28T5:52:00
5,2,710,2024-5-10T12:28:00
5,3,280,2024-7-6T15:53:00
5,4,320,2024-5-28T10:27:00
5,6,470,2024-12-3T21:49:00
5,7,350,2024-6-4T1:31:00
5,8,280,2024-12-20T0:37:00
5,9,910,2024-10-20T12:59:00
5,10,280,2024-7-14T21:8:00
6,1,280,2024-1-3T4:44:00
6,2,290,2024-5-29T9:3:00
6,3,690,2024-3-7T5:24:00
6,4,640,2024-12-28T4:15:00
6,5,470,2024-11-9T20:20:00
6,7,150,2024-3-15T13:3:00
6,8,350,2024-6-1T3:6:00
6,9,810,2024-1-22T4:38:00
6,10,680,2024-1-4T14:11:00
7,1,190,2024-1-3T6:29:00
7,2,820,2024-7-25T21:1:00
7,3,530,2024-3-9T1:1:00
7,4,830,2024-1-30T5:1:00
7,5,350,2024-3-15T15:35:00
7,6,150,2024-9-12T17:45:00
7,8,540,2024-9-29T9:51:00
7,9,340,2024-7-27T8:39:00
7,10,680,2024-4-29T1:18:00
8,1,320,2024-7-17T6:24:00
8,2,350,2024-8-10T8:35:00
8,3,510,2024-8-22T10:58:00
8,4,290,2024-7-16T1:24:00
8,5,280,2024-4-30T19:42:00
8,6,350,2024-10-13T19:52:00
8,7,540,2024-7-21T9:6:00
8,9,420,2024-4-12T20:39:00
8,10,680,2024-11-17T10:37:00
9,1,470,2024-2-1T16:30:00
9,2,540,2024-12-20T13:40:00
9,3,620,2024-4-13T18:7:00
9,4,450,2024-7-22T0:6:00
9,5,910,2024-6-4T8:14:00
9,6,810,2024-11-7T23:37:00
9,7,340,2024-11-27T2:8:00
9,8,420,2024-3-10T17:14:00
9,10,320,2024-12-27T12:55:00
10,1,220,2024-9-7T15:9:00
10,2,170,2024-1-11T14:21:00
10,3,410,2024-5-22T0:35:00
10,4,810,2024-1-24T1:11:00
10,5,280,2024-1-8T9:54:00
10,6,680,2024-4-10T9:12:00
10,7,680,2024-8-7T22:58:00
10,8,680,2024-2-27T19:9:00
10,9,320,2024-4-25T8:58:00
1,2,300,2024-7-8T8:40:00
1,3,420,2024-5-20T18:15:00
1,4,140,2024-3-1T15:21:00
1,5,620,2024-9-20T3:37:00
1,6,280,2024-4-7T22:22:00
1,7,190,2024-5-27T23:41:00
1,8,320,2024-1-4T7:35:00
1,9,470,2024-2-10T22:22:00
1,10,220,2024-12-23T14:46:00
2,1,300,2024-3-13T16:55:00
2,3,280,2024-7-12T14:50:00
2,4,340,2024-7-12T5:50:00
2,5,710,2024-3-27T9:14:00
2,6,290,2024-7-14T23:45:00
2,7,820,2024-2-5T11:22:00
2,8,350,2024-5-8T19:19:00
2,9,540,2024-11-27T10:45:00
2,10,170,2024-4-29T0:55:00
3,1,420,2024-8-30T20:20:00
3,2,280,2024-7-18T3:21:00
3,4,720,2024-4-14T8:30:00
3,5,280,2024-10-5T7:17:00
3,6,690,2024-6-7T15:10:00
3,7,530,2024-5-14T18:53:00
3,8,510,2024-10-18T4:15:00
3,9,620,2024-12-24T19:47:00
3,10,410,2024-1-25T5:42:00
4,1,140,2024-10-25T18:1:00
4,2,340,2024-10-5T9:33:00
4,3,720,2024-10-11T18:9:00
4,5,320,2024-10-29T20:26:00
4,6,640,2024-10-11T22:52:00
4,7,830,2024-1-8T11:58:00
4,8,290,2024-6-13T7:48:00
4,9,450,2024-4-8T20:59:00
4,10,810,2024-11-15T16:40:00
5,1,620,2024-10-21T20:13:00
5,2,710,2024-3-16T22:30:00
5,3,280,2024-2-29T6:48:00
5,4,320,2024-7-12T7:11:00
5,6,470,2024-1-18T4:28:00
5,7,350,2024-3-25T19:11:00
5,8,280,2024-9-17T17:24:00
5,9,910,2024-6-5T12:55:00
5,10,280,2024-11-4T6:14:00
6,1,280,2024-11-4T14:4:00
6,2,290,2024-3-21T12:42:00
6,3,690,2024-4-12T10:28:00
6,4,640,2024-2-3T0:53:00
6,5,470,2024-5-3T23:48:00
6,7,150,2024-1-15T4:41:00
6,8,350,2024-4-23T4:11:00
6,9,810,2024-10-6T19:2:00
6,10,680,2024-9-7T0:27:00
7,1,190,2024-8-3T0:19:00
7,2,820,2024-1-30T16:50:00
7,3,530,2024-2-22T16:38:00
7,4,830,2024-5-29T8:24:00
7,5,350,2024-12-30T4:54:00
7,6,150,2024-1-13T3:8:00
7,8,540,2024-7-28T19:16:00
7,9,340,2024-11-11T15:15:00
7,10,680,2024-10-18T17:17:00
8,1,320,2024-2-14T17:22:00
8,2,350,2024-6-7T15:58:00
8,3,510,2024-10-26T20:59:00
8,4,290,2024-8-17T10:20:00
8,5,280,2024-4-30T10:40:00
8,6,350,2024-2-12T10:14:00
8,7,540,2024-3-29T10:47:00
8,9,420,2024-5-14T7:49:00
8,10,680,2024-5-28T2:25:00
9,1,470,2024-9-1T6:30:00
9,2,540,2024-4-1T11:48:00
9,3,620,2024-3-16T10:52:00
9,4,450,2024-12-19T18:21:00
9,5,910,2024-5-13T7:48:00
9,6,810,2024-2-10T18:28:00
9,7,340,2024-8-26T4:25:00
9,8,420,2024-8-29T9:39:00
9,10,320,2024-5-18T7:28:00
10,1,220,2024-5-12T11:33:00
10,2,170,2024-3-27T16:40:00
10,3,410,2024-11-4T16:34:00
10,4,810,2024-8-19T16:32:00
10,5,280,2024-1-26T19:58:00
10,6,680,2024-1-22T11:3:00
10,7,680,2024-11-12T16:31:00
10,8,680,2024-1-27T16:20:00
10,9,320,2024-3-5T4:24:00
1,2,300,2024-7-7T16:9:00
1,3,420,2024-12-29T6:38:00
1,4,140,2024-6-30T21:45:00
1,5,620,2024-7-16T23:44:00
1,6,280,2024-12-5T19:43:00
1,7,190,2024-9-27T13:15:00
1,8,320,2024-12-19T11:7:00
1,9,470,2024-10-20T0:35:00
1,10,220,2024-8-24T0:24:00
2,1,300,2024-4-6T13:21:00
2,3,280,2024-4-5T14:9:00
2,4,340,2024-9-3T0:55:00
2,5,710,2024-6-18T12:22:00
2,6,290,2024-9-9T18:35:00
2,7,820,2024-8-10T15:9:00
2,8,350,2024-11-5T9:37:00
2,9,540,2024-11-26T21:59:00
2,10,170,2024-11-26T9:8:00
3,1,420,2024-10-5T11:33:00
3,2,280,2024-6-23T9:32:00
3,4,720,2024-1-11T8:40:00
3,5,280,2024-2-14T8:57:00
3,6,690,2024-10-11T10:40:00
3,7,530,2024-5-6T22:29:00
3,8,510,2024-7-20T6:53:00
3,9,620,2024-11-14T23:26:00
3,10,410,2024-12-22T10:51:00
4,1,140,2024-1-2T0:45:00
4,2,340,2024-6-18T3:51:00
4,3,720,2024-8-8T9:5:00
4,5,320,2024-10-10T1:40:00
4,6,640,2024-11-29T4:5:00
4,7,830,2024-9-8T15:35:00
4,8,290,2024-12-22T6:45:00
4,9,450,2024-1-28T23:27:00
4,10,810,2024-3-1T23:8:00
5,1,620,2024-6-23T15:46:00
5,2,710,2024-12-11T21:34:00
5,3,280,2024-1-13T7:29:00
5,4,320,2024-8-16T3:57:00
5,6,470,2024-8-24T2:36:00
5,7,350,2024-11-13T3:49:00
5,8,280,2024-5-8T12:18:00
5,9,910,2024-6-18T9:32:00
5,10,280,2024-1-12T5:8:00
6,1,280,2024-4-10T6:8:00
6,2,290,2024-4-3T23:3:00
6,3,690,2024-8-25T22:5:00
6,4,640,2024-2-20T2:26:00
6,5,470,2024-3-27T23:34:00
6,7,150,2024-5-12T6:15:00
6,8,350,2024-11-4T4:51:00
6,9,810,2024-5-12T23:20:00
6,10,680,2024-9-19T21:14:00
7,1,190,2024-9-21T15:34:00
7,2,820,2024-1-17T19:24:00
7,3,530,2024-7-10T0:8:00
7,4,830,2024-9-19T22:40:00
7,5,350,2024-7-20T15:56:00
7,6,150,2024-9-7T13:22:00
7,8,540,2024-6-1T5:43:00
7,9,340,2024-3-11T19:16:00
7,10,680,2024-6-26T19:45:00
8,1,320,2024-3-18T10:50:00
8,2,350,2024-1-23T11:27:00
8,3,510,2024-12-20T20:37:00
8,4,290,2024-5-3T9:40:00
8,5,280,2024-6-19T1:54:00
8,6,350,2024-11-30T0:30:00
8,7,540,2024-12-19T15:1:00
8,9,420,2024-12-15T22:51:00
8,10,680,2024-10-1T4:38:00
9,1,470,2024-11-2T2:13:00
9,2,540,2024-9-6T3:30:00
9,3,620,2024-10-8T0:39:00
9,4,450,2024-5-28T3:55:00
9,5,910,2024-1-14T23:58:00
9,6,810,2024-6-11T12:37:00
9,7,340,2024-4-23T8:41:00
9,8,420,2024-7-17T16:10:00
9,10,320,2024-12-8T17:55:00
10,1,220,2024-2-17T13:50:00
10,2,170,2024-8-26T9:58:00
10,3,410,2024-1-29T22:23:00
10,4,810,2024-8-21T6:22:00
10,5,280,2024-5-4T17:20:00
10,6,680,2024-2-6T3:48:00
10,7,680,2024-11-5T23:44:00
10,8,680,2024-6-6T15:56:00
10,9,320,2024-12-15T15:44:00
1,2,300,2024-4-1T6:57:00
1,3,420,2024-1-29T18:11:00
1,4,140,2024-4-25T22:57:00
1,5,620,2024-4-30T5:58:00
1,6,280,2024-4-5T15:53:00
1,7,190,2024-6-23T8:2:00
1,8,320,2024-11-19T11:24:00
1,9,470,2024-4-22T5:51:00
1,10,220,2024-10-12T20:52:00
2,1,300,2024-6-11T11:19:00
2,3,280,2024-5-16T0:3:00
2,4,340,2024-9-24T5:3:00
2,5,710,2024-6-27T23:26:00
2,6,290,2024-7-10T8:47:00
2,7,820,2024-9-25T8:10:00
2,8,350,2024-10-20T6:51:00
2,9,540,2024-5-11T18:8:00
2,10,170,2024-8-1T17:48:00
3,1,420,2024-12-28T13:46:00
3,2,280,2024-2-2T23:25:00
3,4,720,2024-7-16T9:14:00
3,5,280,2024-1-20T11:57:00
3,6,690,2024-8-4T10:2:00
3,7,530,2024-7-27T2:20:00
3,8,510,2024-5-21T6:44:00
3,9,620,2024-10-7T19:27:00
3,10,410,2024-5-11T1:54:00
4,1,140,2024-8-4T15:50:00
4,2,340,2024-5-20T15:5:00
4,3,720,2024-5-4T11:38:00
4,5,320,2024-8-19T11:54:00
4,6,640,2024-12-6T16:14:00
4,7,830,2024-2-2T21:24:00
4,8,290,2024-4-18T14:52:00
4,9,450,2024-12-26T8:58:00
4,10,810,2024-1-13T19:15:00
5,1,620,2024-9-27T3:45:00
5,2,710,2024-6-15T21:36:00
5,3,280,2024-2-27T3:53:00
5,4,320,2024-1-26T3:34:00
5,6,470,2024-1-14T4:42:00
5,7,350,2024-3-16T13:23:00
5,8,280,2024-1-28T10:5:00
5,9,910,2024-3-6T4:33:00
5,10,280,2024-6-8T1:58:00
6,1,280,2024-12-5T14:47:00
6,2,290,2024-3-28T21:16:00
6,3,690,2024-9-9T1:37:00
6,4,640,2024-3-8T23:32:00
6,5,470,2024-8-2T7:16:00
6,7,150,2024-1-1T17:54:00
6,8,350,2024-11-30T0:59:00
6,9,810,2024-8-29T0:30:00
6,10,680,2024-5-23T15:39:00
7,1,190,2024-9-10T1:38:00
7,2,820,2024-4-7T16:50:00
7,3,530,2024-11-15T21:57:00
7,4,830,2024-12-24T15:27:00
7,5,350,2024-4-19T8:28:00
7,6,150,2024-5-26T21:13:00
7,8,540,2024-10-20T23:52:00
7,9,340,2024-5-11T0:44:00
7,10,680,2024-2-19T16:18:00
8,1,320,2024-2-10T20:3:00
8,2,350,2024-8-26T20:6:00
8,3,510,2024-4-26T15:23:00
8,4,290,2024-8-15T8:40:00
8,5,280,2024-5-8T8:51:00
8,6,350,2024-10-7T16:41:00
8,7,540,2024-2-18T14:52:00
8,9,420,2024-1-22T18:53:00
8,10,680,2024-3-24T11:53:00
9,1,470,2024-1-2T5:31:00
9,2,540,2024-3-5T22:37:00
9,3,620,2024-12-24T2:53:00
9,4,450,2024-12-10T23:4:00
9,5,910,2024-11-25T20:49:00
9,6,810,2024-9-4T14:39:00
9,7,340,2024-6-25T15:24:00
9,8,420,2024-7-11T8:36:00
9,10,320,2024-4-13T5:8:00
10,1,220,2024-11-13T19:51:00
10,2,170,2024-2-25T16:39:00
10,3,410,2024-1-2T20:45:00
10,4,810,2024-7-16T18:29:00
10,5,280,2024-12-10T15:15:00
10,6,680,2024-5-12T8:4:00
10,7,680,2024-8-25T12:23:00
10,8,680,2024-4-9T19:46:00
10,9,320,2024-12-30T0:28:00
1,2,300,2024-4-26T15:4:00
1,3,420,2024-1-9T21:45:00
1,4,140,2024-7-7T1:28:00
1,5,620,2024-2-29T19:45:00
1,6,280,2024-1-10T8:50:00
1,7,190,2024-10-23T9:17:00
1,8,320,2024-4-13T15:2:00
1,9,470,2024-5-9T19:5:00
1,10,220,2024-12-1T5:55:00
2,1,300,2024-7-7T3:8:00
2,3,280,2024-3-19T21:12:00
2,4,340,2024-12-29T3:36:00
2,5,710,2024-3-13T20:22:00
2,6,290,2024-1-11T1:28:00
2,7,820,2024-8-28T21:23:00
2,8,350,2024-8-5T18:6:00
2,9,540,2024-12-13T6:58:00
2,10,170,2024-7-11T11:36:00
3,1,420,2024-6-24T23:27:00
3,2,280,2024-5-19T20:14:00
3,4,720,2024-12-6T3:8:00
3,5,280,2024-8-8T21:49:00
3,6,690,2024-10-27T8:32:00
3,7,530,2024-8-3T0:55:00
3,8,510,2024-1-20T17:36:00
3,9,620,2024-2-10T14:20:00
3,10,410,2024-1-4T0:33:00
4,1,140,2024-2-20T7:36:00
4,2,340,2024-10-20T22:35:00
4,3,720,2024-10-11T12:39:00
4,5,320,2024-5-4T7:14:00
4,6,640,2024-8-27T23:41:00
4,7,830,2024-11-24T8:46:00
4,8,290,2024-4-23T22:44:00
4,9,450,2024-11-30T18:43:00
4,10,810,2024-10-22T18:15:00
5,1,620,2024-4-3T2:13:00
5,2,710,2024-1-29T23:49:00
5,3,280,2024-4-30T21:52:00
5,4,320,2024-8-19T17:8:00
5,6,470,2024-6-13T19:16:00
5,7,350,2024-10-7T4:27:00
5,8,280,2024-5-28T11:56:00
5,9,910,2024-9-7T11:45:00
5,10,280,2024-7-22T0:57:00
6,1,280,2024-10-5T20:52:00
6,2,290,2024-6-11T11:5:00
6,3,690,2024-9-24T10:5:00
6,4,640,2024-11-21T7:13:00
6,5,470,2024-4-9T17:9:00
6,7,150,2024-2-26T8:2:00
6,8,350,2024-9-29T9:15:00
6,9,810,2024-5-11T8:45:00
6,10,680,2024-7-23T12:10:00
7,1,190,2024-8-26T17:36:00
7,2,820,2024-7-20T20:24:00
7,3,530,2024-1-28T11:59:00
7,4,830,2024-9-8T8:1:00
7,5,350,2024-4-29T3:56:00
7,6,150,2024-3-5T23:52:00
7,8,540,2024-9-20T0:55:00
7,9,340,2024-5-3T19:26:00
7,10,680,2024-10-7T11:23:00
8,1,320,2024-5-10T4:14:00
8,2,350,2024-5-7T10:57:00
8,3,510,2024-9-8T14:2:00
8,4,290,2024-1-14T19:31:00
8,5,280,2024-4-28T10:22:00
8,6,350,2024-9-19T11:25:00
8,7,540,2024-7-17T5:3:00
8,9,420,2024-4-10T21:44:00
8,10,680,2024-9-5T12:30:00
9,1,470,2024-12-4T12:54:00
9,2,540,2024-4-24T7:48:00
9,3,620,2024-11-7T10:49:00
9,4,450,2024-10-25T20:25:00
9,5,910,2024-4-16T22:9:00
9,6,810,2024-2-19T13:43:00
9,7,340,2024-11-8T11:29:00
9,8,420,2024-8-26T20:27:00
9,10,320,2024-10-18T12:29:00
10,1,220,2024-12-22T2:45:00
10,2,170,2024-7-3T1:30:00
10,3,410,2024-1-3T3:4:00
10,4,810,2024-11-28T13:44:00
10,5,280,2024-1-14T5:26:00
10,6,680,2024-7-18T23:7:00
10,7,680,2024-8-13T0:4:00
10,8,680,2024-10-20T4:53:00
10,9,320,2024-2-24T0:5:00
1,2,300,2024-4-22T16:49:00
1,3,420,2024-4-9T22:51:00
1,4,140,2024-5-22T13:55:00
1,5,620,2024-5-11T4:48:00
1,6,280,2024-6-3T4:29:00
1,7,190,2024-2-27T0:59:00
1,8,320,2024-5-1T2:10:00
1,9,470,2024-5-24T2:40:00
1,10,220,2024-9-3T19:21:00
2,1,300,2024-8-5T23:55:00
2,3,280,2024-6-29T19:12:00
2,4,340,2024-9-11T18:30:00
2,5,710,2024-5-15T23:1:00
2,6,290,2024-11-4T13:48:00
2,7,820,2024-6-28T16:2:00
2,8,350,2024-9-20T4:34:00
2,9,540,2024-12-14T0:8:00
2,10,170,2024-2-4T20:13:00
3,1,420,2024-7-13T16:57:00
3,2,280,2024-1-28T23:33:00
3,4,720,2024-9-9T11:50:00
3,5,280,2024-9-2T3:6:00
3,6,690,2024-10-2T18:13:00
3,7,530,2024-9-4T1:54:00
3,8,510,2024-10-5T14:20:00
3,9,620,2024-6-18T16:46:00
3,10,410,2024-3-1T7:51:00
4,1,140,2024-6-4T11:29:00
4,2,340,2024-11-14T9:2:00
4,3,720,2024-3-9T19:32:00
4,5,320,2024-5-8T21:51:00
4,6,640,2024-3-12T3:2:00
4,7,830,2024-9-9T17:31:00
4,8,290,2024-9-7T11:49:00
4,9,450,2024-1-23T7:1:00
4,10,810,2024-3-22T4:30:00
5,1,620,2024-5-11T14:40:00
5,2,710,2024-11-23T15:16:00
5,3,280,2024-6-21T20:45:00
5,4,320,2024-7-11T9:52:00
5,6,470,2024-12-1T21:19:00
5,7,350,2024-8-27T6:14:00
5,8,280,2024-11-12T16:59:00
5,9,910,2024-6-15T22:57:00
5,10,280,2024-1-27T18:35:00
6,1,280,2024-2-6T20:22:00
6,2,290,2024-4-3T15:47:00
6,3,690,2024-6-7T9:28:00
6,4,640,2024-3-22T0:25:00
6,5,470,2024-12-23T0:46:00
6,7,150,2024-12-15T10:12:00
6,8,350,2024-1-4T5:29:00
6,9,810,2024-8-11T9:32:00
6,10,680,2024-2-18T14:6:00
7,1,190,2024-3-21T6:24:00
7,2,820,2024-10-9T21:29:00
7,3,530,2024-11-28T19:17:00
7,4,830,2024-2-15T5:14:00
7,5,350,2024-11-28T4:37:00
7,6,150,2024-2-6T20:10:00
7,8,540,2024-11-4T11:12:00
7,9,340,2024-5-26T11:30:00
7,10,680,2024-5-10T18:50:00
8,1,320,2024-12-13T22:57:00
8,2,350,2024-10-25T5:15:00
8,3,510,2024-6-16T17:16:00
8,4,290,2024-7-4T21:30:00
8,5,280,2024-7-4T12:41:00
8,6,350,2024-12-16T7:28:00
8,7,540,2024-2-20T3:49:00
8,9,420,2024-9-10T23:15:00
8,10,680,2024-12-28T0:17:00
9,1,470,2024-11-28T19:37:00
9,2,540,2024-12-6T22:13:00
9,3,620,2024-5-28T0:59:00
9,4,450,2024-4-23T1:51:00
9,5,910,2024-5-18T3:31:00
9,6,810,2024-8-5T23:44:00
9,7,340,2024-4-23T18:49:00
9,8,420,2024-4-15T0:51:00
9,10,320,2024-7-24T16:47:00
10,1,220,2024-7-23T10:47:00
10,2,170,2024-3-17T18:5:00
10,3,410,2024-7-4T20:54:00
10,4,810,2024-2-14T10:25:00
10,5,280,2024-1-6T6:39:00
10,6,680,2024-7-25T18:7:00
10,7,680,2024-2-2T12:18:00
10,8,680,2024-8-12T2:37:00
10,9,320,2024-7-8T10:8:00
1,2,300,2024-5-8T9:58:00
1,3,420,2024-1-8T9:8:00
1,4,140,2024-4-5T19:3:00
1,5,620,2024-8-18T13:27:00
1,6,280,2024-10-23T23:13:00
1,7,190,2024-3-3T10:10:00
1,8,320,2024-12-25T2:38:00
1,9,470,2024-1-28T12:29:00
1,10,220,2024-7-2T11:19:00
2,1,300,2024-1-5T5:14:00
2,3,280,2024-5-11T3:10:00
2,4,340,2024-7-2T14:40:00
2,5,710,2024-12-13T5:11:00
2,6,290,2024-7-16T12:47:00
2,7,820,2024-9-17T17:39:00
2,8,350,2024-12-7T14:23:00
2,9,540,2024-11-25T6:23:00
2,10,170,2024-2-3T22:41:00
3,1,420,2024-3-22T7:22:00
3,2,280,2024-5-11T11:36:00
3,4,720,2024-9-14T11:49:00
3,5,280,2024-11-2T17:19:00
3,6,690,2024-8-2T17:21:00
3,7,530,2024-11-12T8:31:00
3,8,510,2024-2-18T15:41:00
3,9,620,2024-2-19T17:21:00
3,10,410,2024-2-30T8:29:00
4,1,140,2024-5-3T3:50:00
4,2,340,2024-4-12T4:27:00
4,3,720,2024-3-18T23:30:00
4,5,320,2024-2-9T13:28:00
4,6,640,2024-7-11T5:52:00
4,7,830,2024-1-30T12:48:00
4,8,290,2024-8-17T10:32:00
4,9,450,2024-8-28T3:57:00
4,10,810,2024-1-13T2:28:00
5,1,620,2024-11-16T7:13:00
5,2,710,2024-10-6T14:8:00
5,3,280,2024-1-15T15:59:00
5,4,320,2024-4-9T14:43:00
5,6,470,2024-2-16T20:42:00
5,7,350,2024-9-3T22:43:00
5,8,280,2024-9-26T13:24:00
5,9,910,2024-4-19T9:56:00
5,10,280,2024-4-5T20:30:00
6,1,280,2024-2-15T11:4:00
6,2,290,2024-10-17T14:17:00
6,3,690,2024-12-2T9:8:00
6,4,640,2024-3-8T23:54:00
6,5,470,2024-2-6T0:52:00
6,7,150,2024-11-22T4:10:00
6,8,350,2024-10-23T20:36:00
6,9,810,2024-1-20T16:30:00
6,10,680,2024-9-29T3:23:00
7,1,190,2024-6-2T14:20:00
7,2,820,2024-10-25T1:56:00
7,3,530,2024-10-1T19:44:00
7,4,830,2024-9-27T11:45:00
7,5,350,2024-10-9T23:57:00
7,6,150,2024-1-10T20:29:00
7,8,540,2024-4-12T13:24:00
7,9,340,2024-7-8T2:43:00
7,10,680,2024-6-21T23:22:00
8,1,320,2024-6-29T23:20:00
8,2,350,2024-12-1T12:40:00
8,3,510,2024-10-20T22:52:00
8,4,290,2024-2-19T9:25:00
8,5,280,2024-4-14T23:9:00
8,6,350,2024-12-25T8:41:00
8,7,540,2024-4-26T14:18:00
8,9,420,2024-12-8T16:56:00
8,10,680,2024-2-15T11:43:00
9,1,470,2024-6-17T19:6:00
9,2,540,2024-3-21T16:15:00
9,3,620,2024-7-15T20:30:00
9,4,450,2024-8-16T19:57:00
9,5,910,2024-11-27T1:29:00
9,6,810,2024-10-3T16:45:00
9,7,340,2024-6-21T10:6:00
9,8,420,2024-1-14T6:21:00
9,10,320,2024-9-27T18:36:00
10,1,220,2024-9-4T20:14:00
10,2,170,2024-6-16T0:59:00
10,3,410,2024-10-15T1:11:00
10,4,810,2024-7-26T2:51:00
10,5,280,2024-2-3T15:28:00
10,6,680,2024-1-12T8:43:00
10,7,680,2024-12-27T4:10:00
